departamento,municipio,confianza,codigo_a,establecimiento_a,codigo_b,establecimiento_b,similitud_nombre,similitud_direccion,telefono_a,telefono_b,decision
CIUDAD CAPITAL,ZONA 1,media,00-01-0534-46,INSTITUTO GUILLERMO PUTZEYS ÁLVAREZ,00-01-0688-46,INSTITUTO GUILLERMO PUTZEYS ÁLVAREZ,100.0,78.79,24637777,24637777,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0560-46,COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMÉRICAS,00-01-0672-46,COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMÉRICAS,100.0,92.31,22384217,22302766,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0571-46,COLEGIO MIXTO SANTO DOMINGO,00-01-0694-46,COLEGIO MIXTO SANTO DOMINGO,100.0,76.47,22531216,22531216,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0573-46,COLEGIO MIXTO SANTO DOMINGO,00-01-0574-46,COLEGIO MIXTO SANTO DOMINGO,100.0,63.41,22531216,22531216,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0596-46,LICEO HISPANOAMERICANO,00-01-9470-46,LICEO HISPANOAMERICANO,100.0,73.33,22381342,22381342,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0598-46,ESCUELA SUPERIOR DE INFORMATICA,00-01-0721-46,ESCUELA SUPERIOR DE INFORMATICA,100.0,28.57,22067425,22067425,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0639-46,LICEO TECNOLÓGICO MAYA DE GUATEMALA II,00-01-0640-46,LICEO TECNOLÓGICO MAYA DE GUATEMALA II,100.0,34.48,22327022,22327022,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0683-46,LICEO VICTORIA Y LIBERTAD,00-01-9825-46,LICEO VICTORIA Y LIBERTAD,100.0,100.0,22380100,22380700,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0688-46,INSTITUTO GUILLERMO PUTZEYS ÁLVAREZ,00-01-2385-46,INSTITUTO GUILLERMO PUTZEYS ÁLVAREZ,100.0,78.79,24637777,24637777,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-0688-46,INSTITUTO GUILLERMO PUTZEYS ÁLVAREZ,00-01-9773-46,INSTITUTO GUILLERMO PUTZEYS ÁLVAREZ,100.0,78.79,24637777,24637777,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-6988-46,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,00-01-7256-46,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,100.0,96.97,22322912,23120654,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-7151-46,COLEGIO PRACTICO SECRETARIAL,00-01-9378-46,COLEGIO PRACTICO SECRETARIAL,100.0,100.0,58117466,22328643,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-7154-46,COLEGIO PRACTICO SECRETARIAL,00-01-9378-46,COLEGIO PRACTICO SECRETARIAL,100.0,100.0,58117466,22328643,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-7256-46,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,00-01-8299-46,INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION,100.0,100.0,23120654,22322912,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-8176-46,COLEGIO DE COMPUTACION Y SISTEMAS ELECTRONICOS,00-01-8685-46,COLEGIO DE COMPUTACION Y SISTEMAS ELECTRONICOS,100.0,78.26,22510252,22510252,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-8645-46,COLEGIO MIXTO BILINGUE EN COMPUTACION BEHULA,00-01-8974-46,COLEGIO MIXTO BILINGUE EN COMPUTACION BEHULA,100.0,81.48,22532477,22532477,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-8665-46,COLEGIO TECNICO INTEGRADO,00-01-8671-46,COLEGIO TECNICO INTEGRADO,100.0,100.0,22322152,54016593,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-8669-46,COLEGIO TECNICO INTEGRADO,00-01-8670-46,COLEGIO TECNICO INTEGRADO,100.0,100.0,52188194,54016593,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-8812-46,COLEGIO KEPLER,00-01-8813-46,COLEGIO KEPLER,100.0,100.0,22208366,22519040,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-8935-46,LICEO MIXTO EN COMPUTACION MONTELIMAR,00-01-9192-46,LICEO MIXTO EN COMPUTACION MONTELIMAR,100.0,78.57,22517687,22517687,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-8971-46,LICEO JUAN MANTOVANI,00-01-9563-46,LICEO JUAN MANTOVANI,100.0,100.0,42152989,22519398,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-9037-46,LICEO DE COMPUTACION SIGLO 21,00-01-9622-46,LICEO DE COMPUTACION SIGLO 21,100.0,96.97,22513852,25087494,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-9045-46,INSTITUTO TECNOLOGICO DIGITALES COMERCIALES II,00-01-9047-46,INSTITUTO TECNOLOGICO DIGITALES COMERCIALES II,100.0,100.0,55947297,22322306,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-9070-46,LICEO MIXTO CIENCIAS SECRETARIALES,00-01-9387-46,LICEO MIXTO CIENCIAS SECRETARIALES,100.0,78.57,22380855,22380855,revisar
CIUDAD CAPITAL,ZONA 1,media,00-01-9223-46,COLEGIO MIXTO EN COMPUTACION IMANOL,00-01-9360-46,COLEGIO MIXTO EN COMPUTACION IMANOL,100.0,28.57,22201030,22201030,revisar
CIUDAD CAPITAL,ZONA 11,media,00-11-0071-46,COLEGIO PANAMERICANO NO. 6,00-11-0076-46,COLEGIO PANAMERICANO NO. 6,100.0,100.0,45655822,56874884,revisar
CIUDAD CAPITAL,ZONA 12,media,00-12-0048-46,LICEO CANADIENSE SOCIEDAD ANONIMA,00-12-0055-46,LICEO CANADIENSE SOCIEDAD ANONIMA,100.0,100.0,55154365,23750070,revisar
CIUDAD CAPITAL,ZONA 12,media,00-12-0049-46,LICEO CANADIENSE SOCIEDAD ANONIMA,00-12-0056-46,LICEO CANADIENSE SOCIEDAD ANONIMA,100.0,100.0,55154365,23750070,revisar
CIUDAD CAPITAL,ZONA 12,media,00-12-0051-46,LICEO CANADIENSE SOCIEDAD ANONIMA,00-12-0052-46,LICEO CANADIENSE SOCIEDAD ANONIMA,100.0,100.0,23750070,55154365,revisar
CIUDAD CAPITAL,ZONA 12,media,00-12-0147-46,"INSTITUTO NACIONAL DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ ""LICDA. MATILDE ROUGE""",00-12-0912-46,"INSTITUTO NACIONAL DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ ""LICDA. MATILDE ROUGE""",100.0,96.15,42299311,44652813,revisar
CIUDAD CAPITAL,ZONA 12,media,00-12-0167-46,COLEGIO MIXTO VALLE REAL,00-12-9585-46,COLEGIO MIXTO VALLE REAL,100.0,78.05,24422030,24422030,revisar
CIUDAD CAPITAL,ZONA 12,media,00-12-0168-46,"INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA, METROPOLITANO DEL SUR NO.2",00-12-0169-46,"INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA, METROPOLITANO DEL SUR NO.2",100.0,100.0,55108160,34664844,revisar
CIUDAD CAPITAL,ZONA 12,media,00-12-8824-46,LICEO CANADIENSE SUR,00-12-8825-46,LICEO CANADIENSE SUR,100.0,100.0,23750065,23750057,revisar
CIUDAD CAPITAL,ZONA 12,media,00-12-9762-46,COLEGIO PANAMERICANO NO. 3,00-12-9763-46,COLEGIO PANAMERICANO NO. 3,100.0,100.0,24420778,24762707,revisar
CIUDAD CAPITAL,ZONA 15,media,00-15-0004-46,"INSTITUTO "" BETHANIA """,00-15-0983-46,"INSTITUTO "" BETHANIA """,100.0,96.77,23690720,23691872,revisar
CIUDAD CAPITAL,ZONA 16,media,00-16-0006-46,COLEGIO GUATEMALTECO BILINGUE,00-16-7519-46,COLEGIO GUATEMALTECO BILINGUE,100.0,33.33,22559540,22559540,revisar
CIUDAD CAPITAL,ZONA 17,media,00-17-0038-46,LICEO CRISTIANO ROCA DE AYUDA,00-17-9738-46,LICEO CRISTIANO ROCA DE AYUDA,100.0,98.25,22612406,22612400,revisar
CIUDAD CAPITAL,ZONA 17,media,00-17-9769-46,COLEGIO PANAMERICANO,00-17-9771-46,COLEGIO PANAMERICANO,100.0,100.0,47406758,22560465-22560465,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0004-46,LICEO FRANCO GUATEMALTECO,00-18-0005-46,LICEO FRANCO GUATEMALTECO,100.0,100.0,45371017,30720249,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0070-46,CENTRO EDUCATIVO INMACULADA CONCEPCION,00-18-0077-46,CENTRO EDUCATIVO INMACULADA CONCEPCION,100.0,100.0,,22584390,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0142-46,"LICEO MIXTO EVANGÉLICO ""FUENTE DE ENSEÑANZA""",00-18-0256-46,"LICEO MIXTO EVANGÉLICO ""FUENTE DE ENSEÑANZA""",100.0,93.2,22553762,30763166,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0154-46,LICEO CUMORAH PINOS,00-18-0155-46,LICEO CUMORAH PINOS,100.0,100.0,22603106,22060310,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0154-46,LICEO CUMORAH PINOS,00-18-0161-46,LICEO CUMORAH PINOS,100.0,100.0,22603106,22603791,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0154-46,LICEO CUMORAH PINOS,00-18-0220-46,LICEO CUMORAH PINOS,100.0,98.51,22603106,22603791,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0155-46,LICEO CUMORAH PINOS,00-18-0156-46,LICEO CUMORAH PINOS,100.0,100.0,22060310,22603106,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0155-46,LICEO CUMORAH PINOS,00-18-0161-46,LICEO CUMORAH PINOS,100.0,100.0,22060310,22603791,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0155-46,LICEO CUMORAH PINOS,00-18-0220-46,LICEO CUMORAH PINOS,100.0,98.51,22060310,22603791,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0156-46,LICEO CUMORAH PINOS,00-18-0161-46,LICEO CUMORAH PINOS,100.0,100.0,22603106,22603791,revisar
CIUDAD CAPITAL,ZONA 18,media,00-18-0156-46,LICEO CUMORAH PINOS,00-18-0220-46,LICEO CUMORAH PINOS,100.0,98.51,22603106,22603791,revisar
CIUDAD CAPITAL,ZONA 19,media,00-19-0065-46,LICEO TÉCNICO VOCACIONAL GALILEI,00-19-0067-46,LICEO TÉCNICO VOCACIONAL GALILEI,100.0,100.0,53652975,24370206,revisar
CIUDAD CAPITAL,ZONA 19,media,00-19-0066-46,LICEO TÉCNICO VOCACIONAL GALILEI,00-19-0067-46,LICEO TÉCNICO VOCACIONAL GALILEI,100.0,100.0,53652975,24370206,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0031-46,COLEGIO EVANGELICO MIXTO LA PATRIA,00-02-0032-46,COLEGIO EVANGELICO MIXTO LA PATRIA,100.0,100.0,22541037,22541309,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0054-46,ESCUELA SISTEMATIZADA EN COMPUTACIÓN,00-02-0057-46,ESCUELA SISTEMATIZADA EN COMPUTACIÓN,100.0,63.64,22067425,22067425,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0055-46,INSTITUTO PRÁCTICO MODERNO,00-02-0058-46,INSTITUTO PRÁCTICO MODERNO,100.0,70.0,22067425,22067425,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0055-46,INSTITUTO PRÁCTICO MODERNO,00-02-0069-46,INSTITUTO PRÁCTICO MODERNO,100.0,42.86,22067425,22067425,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0056-46,INSTITUTO MIXTO GUATEMALTECO,00-02-0065-46,INSTITUTO MIXTO GUATEMALTECO,100.0,82.61,22067425,22067425,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0058-46,INSTITUTO PRÁCTICO MODERNO,00-02-0069-46,INSTITUTO PRÁCTICO MODERNO,100.0,61.9,22067425,22067425,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0060-46,INSTITUTO TÉCNICO PRIVADO AMERICANO,00-02-0068-46,INSTITUTO PRIVADO TÉCNICO AMERICANO,100.0,86.96,22067425,22067425,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0061-46,INSTITUTO AMÉRICA,00-02-0070-46,INSTITUTO AMÉRICA,100.0,65.12,22067425,22067425,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0063-46,COLEGIO MIXTO LA ENSEÑANZA,00-02-0071-46,COLEGIO MIXTO LA ENSEÑANZA,100.0,85.11,22067425,22067425,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0094-46,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",00-02-0122-46,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",100.0,82.76,22541191,22541191,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0122-46,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",00-02-0131-46,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",100.0,100.0,22541191,22541477,revisar
CIUDAD CAPITAL,ZONA 2,media,00-02-0123-46,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",00-02-0315-46,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",100.0,78.57,22541191,22541191,revisar
CIUDAD CAPITAL,ZONA 21,media,00-21-0049-46,CENTRO EDUCATIVO DEMOSOFT,00-21-0050-46,CENTRO EDUCATIVO DEMOSOFT,100.0,100.0,24490609,24488335,revisar
CIUDAD CAPITAL,ZONA 3,media,00-03-8579-46,COLEGIO TECNICO MODERNO,00-03-8581-46,COLEGIO TECNICO MODERNO,100.0,100.0,42078127,4712407-4720315,revisar
CIUDAD CAPITAL,ZONA 6,media,00-06-0012-46,COLEGIO PANAMERICANO NO. 7,00-06-0021-46,COLEGIO PANAMERICANO NO. 7,100.0,95.16,22549965,55500469,revisar
CIUDAD CAPITAL,ZONA 6,media,00-06-0042-46,LICEO TECNOLÓGICO GUATEMALTECO,00-06-0099-46,LICEO TECNOLÓGICO GUATEMALTECO,100.0,100.0,22885205,22703356,revisar
CIUDAD CAPITAL,ZONA 6,media,00-06-0045-46,LICEO TECNÓLOGICO GUATEMALTECO,00-06-0046-46,LICEO TECNÓLOGICO GUATEMALTECO,100.0,100.0,22885205,22703356,revisar
CIUDAD CAPITAL,ZONA 6,media,00-06-0050-46,"COLEGIO PRIVADO ""TERESA DE AVILA""",00-06-0051-46,"COLEGIO PRIVADO ""TERESA DE AVILA""",100.0,100.0,22880382,22703364,revisar
CIUDAD CAPITAL,ZONA 6,media,00-06-0078-46,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""DOCTORA SARA CABARRUS DE RUÍZ""",00-06-0081-46,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA ""DOCTORA SARA CABARRUS DE RUÍZ""",100.0,96.91,22702943,54015710,revisar
CIUDAD CAPITAL,ZONA 6,media,00-06-9629-46,LICEO FRONESIS,00-06-9630-46,LICEO FRONESIS,100.0,69.77,22884796,22884796,revisar
CIUDAD CAPITAL,ZONA 7,media,00-07-0030-46,COLEGIO MIXTO CENTROAMERICANO EL MAESTRO AMIGO,00-07-0653-46,COLEGIO MIXTO CENTROAMERICANO EL MAESTRO AMIGO,100.0,70.97,24751249,24751249,revisar
CIUDAD CAPITAL,ZONA 7,media,00-07-0080-46,INSTITUTO TECNOLOGICO EN ELECTRONICA Y DIBUJO,00-07-0093-46,INSTITUTO TECNOLOGICO EN ELECTRONICA Y DIBUJO,100.0,86.27,24392574,24392574,revisar
CIUDAD CAPITAL,ZONA 7,media,00-07-0089-46,LICEO DE COMPUTACION C.S.S.,00-07-0092-46,LICEO DE COMPUTACION C.S.S.,100.0,72.13,24314311,24314311,revisar
CIUDAD CAPITAL,ZONA 7,media,00-07-0172-46,LICEO CRISTIANO VERDAD L.C.V.,00-07-0188-46,LICEO CRISTIANO VERDAD L.C.V.,100.0,98.92,24404750,53149361,revisar
CIUDAD CAPITAL,ZONA 7,media,00-07-8492-46,COLEGIO INTERAMERICANO DE INFORMATICA,00-07-8493-46,COLEGIO INTERAMERICANO DE INFORMATICA,100.0,100.0,24723115,24716293,revisar
CIUDAD CAPITAL,ZONA 9,media,00-09-0002-46,COLEGIO VALVERDE NO. 3,00-09-0004-46,COLEGIO VALVERDE NO. 3,100.0,41.18,22093200,22093200,revisar
CIUDAD CAPITAL,ZONA 9,media,00-09-7330-46,INSTITUTO ANGLO-GUATEMALTECO DE RELACIONES CULTURALES,00-09-7372-46,INSTITUTO ANGLO-GUATEMALTECO DE RELACIONES CULTURALES,100.0,100.0,23393249,23393249-50,revisar
EL PROGRESO,GUASTATOYA,media,02-01-0068-46,COLEGIO MIXTO INTEGRAL EL PROGRESO,02-01-0069-46,COLEGIO MIXTO INTEGRAL EL PROGRESO,100.0,50.85,47406758,47406758,revisar
EL PROGRESO,GUASTATOYA,media,02-01-0068-46,COLEGIO MIXTO INTEGRAL EL PROGRESO,02-01-0075-46,COLEGIO MIXTO INTEGRAL EL PROGRESO,100.0,87.13,47406758,47406758,revisar
EL PROGRESO,GUASTATOYA,media,02-01-0069-46,COLEGIO MIXTO INTEGRAL EL PROGRESO,02-01-0075-46,COLEGIO MIXTO INTEGRAL EL PROGRESO,100.0,41.67,47406758,47406758,revisar
EL PROGRESO,MORAZAN,media,02-02-0014-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA,02-02-0613-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA,100.0,100.0,79247700,47912926,revisar
EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,media,02-03-0004-46,"COLEGIO ""CENTRO DE FORMACION PROFESIONAL PRE-UNIVERSITARIA DEL CICLO DIVERSIFICADO""",02-03-0055-46,"COLEGIO ""CENTRO DE FORMACION PROFESIONAL PRE-UNIVERSITARIA DEL CICLO DIVERSIFICADO""",100.0,32.26,56389671,56389671,revisar
EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,media,02-03-0119-46,COLEGIO EL SHADDAI,02-03-0125-46,COLEGIO EL SHADDAI,100.0,100.0,40953523,46413167,revisar
EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,media,02-03-0134-46,CENTRO EDUCATIVO PRIVADO MIXTO INNOVADOR,02-03-0136-46,CENTRO EDUCATIVO PRIVADO MIXTO INNOVADOR,100.0,100.0,42159528,4215928,revisar
EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,media,02-03-0135-46,CENTRO EDUCATIVO PRIVADO MIXTO INNOVADOR,02-03-0136-46,CENTRO EDUCATIVO PRIVADO MIXTO INNOVADOR,100.0,100.0,42159528,4215928,revisar
EL PROGRESO,SAN CRISTOBAL ACASAGUASTLAN,media,02-04-0004-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,02-04-0005-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,100.0,58737848,,revisar
EL PROGRESO,SANSARE,media,02-06-0004-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,02-06-0006-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,100.0,,,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0144-46,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,05-01-0288-46,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,100.0,54.9,78894544,78894544,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0144-46,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,05-01-0325-46,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,100.0,76.92,78894544,78894544,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0259-46,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,05-01-0336-46,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,100.0,98.88,42161227,47691929,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0288-46,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,05-01-0325-46,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,100.0,55.81,78894544,78894544,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0296-46,COLEGIO IZCUINTLAN,05-01-2899-46,COLEGIO IZCUINTLAN,100.0,65.38,59226836,59226836,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0307-46,INSTITUTO COMERCIAL DE CÓMPUTOS AVANZADOS,05-01-0721-46,INSTITUTO COMERCIAL DE CÓMPUTOS AVANZADOS,100.0,88.52,78898958,78892791,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0309-46,"LICEO PREUNIVERSITARIO ""CIENCIA Y TECNOLOGÍA""",05-01-0311-46,"LICEO PREUNIVERSITARIO ""CIENCIA Y TECNOLOGÍA""",100.0,100.0,51230832,41490442,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0315-46,"LICEO MIXTO EDUCATIVO DE FORMACIÓN INTEGRAL ""LIMEFI""",05-01-0317-46,"LICEO MIXTO EDUCATIVO DE FORMACIÓN INTEGRAL ""LIMEFI""",100.0,100.0,59226836,35368700,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0320-46,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,05-01-0348-46,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,100.0,65.31,78895255,78895255,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0323-46,LICEO ESPAÑOL AMERICANO,05-01-2540-46,LICEO ESPAÑOL AMERICANO,100.0,41.03,78897037,78897037,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0323-46,LICEO ESPAÑOL AMERICANO,05-01-2541-46,LICEO ESPAÑOL AMERICANO,100.0,41.03,78897037,78897037,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0381-46,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR,05-01-0482-46,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR,100.0,87.85,58559720,58559720,revisar
ESCUINTLA,ESCUINTLA,media,05-01-0429-46,COLEGIO DE FORMACIÓN Y DESARROLLO CON COMPUTACIÓN RALIAN,05-01-0439-46,COLEGIO DE FORMACIÓN Y DESARROLLO CON COMPUTACIÓN RALIAN,100.0,86.42,41016519,41016519,revisar
ESCUINTLA,ESCUINTLA,media,05-01-2812-46,TECNOLOGICO MODERNO,05-01-2813-46,TECNOLOGICO MODERNO,100.0,100.0,78881148,30125549,revisar
ESCUINTLA,IZTAPA,media,05-10-0020-46,CENTRO EDUCATIVO JOSE MARTI,05-10-0021-46,CENTRO EDUCATIVO JOSE MARTI,100.0,91.3,78674140,,revisar
ESCUINTLA,IZTAPA,media,05-10-0020-46,CENTRO EDUCATIVO JOSE MARTI,05-10-0022-46,CENTRO EDUCATIVO JOSE MARTI,100.0,51.43,78674140,78674140,revisar
ESCUINTLA,IZTAPA,media,05-10-0023-46,"COLEGIO MIXTO PARTICULAR ""IXTAPAN""",05-10-0036-46,"COLEGIO PARTICULAR MIXTO ""IXTAPAN""",100.0,86.84,40128805,40128805,revisar
ESCUINTLA,LA DEMOCRACIA,media,05-03-0022-46,CENTRO EDUCATIVO BUGANVILIA,05-03-0025-46,CENTRO EDUCATIVO BUGANVILIA,100.0,64.0,42106990,42106990,revisar
ESCUINTLA,LA DEMOCRACIA,media,05-03-0029-46,COLEGIO ITALIANO DEL SUR,05-03-0051-46,COLEGIO ITALIANO DEL SUR,100.0,99.16,53214588,42432317,revisar
ESCUINTLA,NUEVA CONCEPCION,media,05-13-0078-46,COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN.,05-13-0094-46,COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN.,100.0,69.39,32922401,32922401,revisar
ESCUINTLA,SAN JOSE,media,05-09-0066-46,COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR,05-09-0076-46,COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR,100.0,98.67,78813643,78813817,revisar
ESCUINTLA,SAN JOSE,media,05-09-0067-46,COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR,05-09-0076-46,COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR,100.0,98.67,78813643,78813817,revisar
ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,media,05-02-0051-46,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL,05-02-0076-46,CENTRO EDUCATIVO INTEGRAL GLO-A-MIEL,100.0,60.71,78825713,78825713,revisar
ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,media,05-02-0064-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,05-02-0135-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,100.0,93.62,55025058,48000554,revisar
ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,media,05-02-0065-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,05-02-0135-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,100.0,97.87,55025058,48000554,revisar
ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,media,05-02-0085-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,05-02-0134-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,100.0,97.87,55025058,48000554,revisar
ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,media,05-02-0086-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,05-02-0134-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,100.0,97.87,55025058,48000554,revisar
ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,media,05-02-0087-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,05-02-0134-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,100.0,97.87,55025058,48000554,revisar
ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,media,05-02-0088-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,05-02-0134-46,INSTITUTO PARTICULAR MIXTO SAN ANTONIO,100.0,97.87,55025058,48000554,revisar
ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,media,05-02-0227-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO EVANGELICO 'BETHEL',05-02-0234-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO EVANGELICO 'BETHEL',100.0,100.0,,,revisar
ESCUINTLA,TIQUISATE,media,05-06-0050-46,"COLEGIO PRIVADO MIXTO ""BENDICIÓN DEL SABER""",05-06-0099-46,"COLEGIO PRIVADO MIXTO ""BENDICIÓN DEL SABER""",100.0,60.27,59790491,59790491,revisar
ESCUINTLA,TIQUISATE,media,05-06-0050-46,"COLEGIO PRIVADO MIXTO ""BENDICIÓN DEL SABER""",05-06-0113-46,"COLEGIO PRIVADO MIXTO ""BENDICIÓN DEL SABER""",100.0,57.53,59790491,59790491,revisar
ESCUINTLA,TIQUISATE,media,05-06-0062-46,COLEGIO MIXTO LUIS CARDOZA Y ARAGON,05-06-0063-46,COLEGIO MIXTO LUIS CARDOZA Y ARAGON,100.0,35.48,78847403,78847403,revisar
